orderDate_sk,orderDate,month,year,fiscalQuarter,fiscalYear
92708,9/27/08,9,8,Q2,2008
92808,9/28/08,9,8,Q2,2008
92908,9/29/08,9,8,Q2,2008
93008,9/30/08,9,8,Q2,2008
100108,10/1/08,10,8,Q3,2008
100208,10/2/08,10,8,Q3,2008
100308,10/3/08,10,8,Q3,2008
100408,10/4/08,10,8,Q3,2008
100508,10/5/08,10,8,Q3,2008
100608,10/6/08,10,8,Q3,2008
100708,10/7/08,10,8,Q3,2008
100808,10/8/08,10,8,Q3,2008
100908,10/9/08,10,8,Q3,2008
101008,10/10/08,10,8,Q3,2008
101108,10/11/08,10,8,Q3,2008
101208,10/12/08,10,8,Q3,2008
101308,10/13/08,10,8,Q3,2008
101408,10/14/08,10,8,Q3,2008
101508,10/15/08,10,8,Q3,2008
101608,10/16/08,10,8,Q3,2008
101708,10/17/08,10,8,Q3,2008
101808,10/18/08,10,8,Q3,2008
101908,10/19/08,10,8,Q3,2008
102008,10/20/08,10,8,Q3,2008
102108,10/21/08,10,8,Q3,2008
102208,10/22/08,10,8,Q3,2008
102308,10/23/08,10,8,Q3,2008
102408,10/24/08,10,8,Q3,2008
102508,10/25/08,10,8,Q3,2008
102608,10/26/08,10,8,Q3,2008
102708,10/27/08,10,8,Q3,2008
102808,10/28/08,10,8,Q3,2008
102908,10/29/08,10,8,Q3,2008
103008,10/30/08,10,8,Q3,2008
103108,10/31/08,10,8,Q3,2008
110108,11/1/08,11,8,Q3,2008
110208,11/2/08,11,8,Q3,2008
110308,11/3/08,11,8,Q3,2008
110408,11/4/08,11,8,Q3,2008
110508,11/5/08,11,8,Q3,2008
110608,11/6/08,11,8,Q3,2008
110708,11/7/08,11,8,Q3,2008
110808,11/8/08,11,8,Q3,2008
110908,11/9/08,11,8,Q3,2008
111008,11/10/08,11,8,Q3,2008
111108,11/11/08,11,8,Q3,2008
111208,11/12/08,11,8,Q3,2008
111308,11/13/08,11,8,Q3,2008
111408,11/14/08,11,8,Q3,2008
111508,11/15/08,11,8,Q3,2008
111608,11/16/08,11,8,Q3,2008
111708,11/17/08,11,8,Q3,2008
111808,11/18/08,11,8,Q3,2008
111908,11/19/08,11,8,Q3,2008
112008,11/20/08,11,8,Q3,2008
112108,11/21/08,11,8,Q3,2008
112208,11/22/08,11,8,Q3,2008
112308,11/23/08,11,8,Q3,2008
112408,11/24/08,11,8,Q3,2008
112508,11/25/08,11,8,Q3,2008
112608,11/26/08,11,8,Q3,2008
112708,11/27/08,11,8,Q3,2008
112808,11/28/08,11,8,Q3,2008
112908,11/29/08,11,8,Q3,2008
113008,11/30/08,11,8,Q3,2008
120108,12/1/08,12,8,Q3,2008
120208,12/2/08,12,8,Q3,2008
120308,12/3/08,12,8,Q3,2008
120408,12/4/08,12,8,Q3,2008
120508,12/5/08,12,8,Q3,2008
120608,12/6/08,12,8,Q3,2008
120708,12/7/08,12,8,Q3,2008
120808,12/8/08,12,8,Q3,2008
120908,12/9/08,12,8,Q3,2008
121008,12/10/08,12,8,Q3,2008
121108,12/11/08,12,8,Q3,2008
121208,12/12/08,12,8,Q3,2008
121308,12/13/08,12,8,Q3,2008
121408,12/14/08,12,8,Q3,2008
121508,12/15/08,12,8,Q3,2008
121608,12/16/08,12,8,Q3,2008
121708,12/17/08,12,8,Q3,2008
121808,12/18/08,12,8,Q3,2008
121908,12/19/08,12,8,Q3,2008
122008,12/20/08,12,8,Q3,2008
122108,12/21/08,12,8,Q3,2008
122208,12/22/08,12,8,Q3,2008
122308,12/23/08,12,8,Q3,2008
122408,12/24/08,12,8,Q3,2008
122508,12/25/08,12,8,Q3,2008
122608,12/26/08,12,8,Q3,2008
122708,12/27/08,12,8,Q3,2008
122808,12/28/08,12,8,Q3,2008
122908,12/29/08,12,8,Q3,2008
123008,12/30/08,12,8,Q3,2008
123108,12/31/08,12,8,Q3,2008
10109,1/1/09,1,9,Q4,2008
10209,1/2/09,1,9,Q4,2008
10309,1/3/09,1,9,Q4,2008
10409,1/4/09,1,9,Q4,2008
10509,1/5/09,1,9,Q4,2008
10609,1/6/09,1,9,Q4,2008
10709,1/7/09,1,9,Q4,2008
10809,1/8/09,1,9,Q4,2008
10909,1/9/09,1,9,Q4,2008
11009,1/10/09,1,9,Q4,2008
11109,1/11/09,1,9,Q4,2008
11209,1/12/09,1,9,Q4,2008
11309,1/13/09,1,9,Q4,2008
11409,1/14/09,1,9,Q4,2008
11509,1/15/09,1,9,Q4,2008
11609,1/16/09,1,9,Q4,2008
11709,1/17/09,1,9,Q4,2008
11809,1/18/09,1,9,Q4,2008
11909,1/19/09,1,9,Q4,2008
12009,1/20/09,1,9,Q4,2008
12109,1/21/09,1,9,Q4,2008
12209,1/22/09,1,9,Q4,2008
12309,1/23/09,1,9,Q4,2008
12409,1/24/09,1,9,Q4,2008
12509,1/25/09,1,9,Q4,2008
12609,1/26/09,1,9,Q4,2008
12709,1/27/09,1,9,Q4,2008
12809,1/28/09,1,9,Q4,2008
12909,1/29/09,1,9,Q4,2008
13009,1/30/09,1,9,Q4,2008
13109,1/31/09,1,9,Q4,2008
20109,2/1/09,2,9,Q4,2008
20209,2/2/09,2,9,Q4,2008
20309,2/3/09,2,9,Q4,2008
20409,2/4/09,2,9,Q4,2008
20509,2/5/09,2,9,Q4,2008
20609,2/6/09,2,9,Q4,2008
20709,2/7/09,2,9,Q4,2008
20809,2/8/09,2,9,Q4,2008
20909,2/9/09,2,9,Q4,2008
21009,2/10/09,2,9,Q4,2008
21109,2/11/09,2,9,Q4,2008
21209,2/12/09,2,9,Q4,2008
21309,2/13/09,2,9,Q4,2008
21409,2/14/09,2,9,Q4,2008
21509,2/15/09,2,9,Q4,2008
21609,2/16/09,2,9,Q4,2008
21709,2/17/09,2,9,Q4,2008
21809,2/18/09,2,9,Q4,2008
21909,2/19/09,2,9,Q4,2008
22009,2/20/09,2,9,Q4,2008
22109,2/21/09,2,9,Q4,2008
22209,2/22/09,2,9,Q4,2008
22309,2/23/09,2,9,Q4,2008
22409,2/24/09,2,9,Q4,2008
22509,2/25/09,2,9,Q4,2008
22609,2/26/09,2,9,Q4,2008
22709,2/27/09,2,9,Q4,2008
22809,2/28/09,2,9,Q4,2008
30109,3/1/09,3,9,Q4,2008
30209,3/2/09,3,9,Q4,2008
30309,3/3/09,3,9,Q4,2008
30409,3/4/09,3,9,Q4,2008
30509,3/5/09,3,9,Q4,2008
30609,3/6/09,3,9,Q4,2008
30709,3/7/09,3,9,Q4,2008
30809,3/8/09,3,9,Q4,2008
30909,3/9/09,3,9,Q4,2008
31009,3/10/09,3,9,Q4,2008
31109,3/11/09,3,9,Q4,2008
31209,3/12/09,3,9,Q4,2008
31309,3/13/09,3,9,Q4,2008
31409,3/14/09,3,9,Q4,2008
31509,3/15/09,3,9,Q4,2008
31609,3/16/09,3,9,Q4,2008
31709,3/17/09,3,9,Q4,2008
31809,3/18/09,3,9,Q4,2008
31909,3/19/09,3,9,Q4,2008
32009,3/20/09,3,9,Q4,2008
32109,3/21/09,3,9,Q4,2008
32209,3/22/09,3,9,Q4,2008
32309,3/23/09,3,9,Q4,2008
32409,3/24/09,3,9,Q4,2008
32509,3/25/09,3,9,Q4,2008
32609,3/26/09,3,9,Q4,2008
32709,3/27/09,3,9,Q4,2008
32809,3/28/09,3,9,Q4,2008
32909,3/29/09,3,9,Q4,2008
33009,3/30/09,3,9,Q4,2008
33109,3/31/09,3,9,Q4,2008
40109,4/1/09,4,9,Q1,2009
40209,4/2/09,4,9,Q1,2009
40309,4/3/09,4,9,Q1,2009
40409,4/4/09,4,9,Q1,2009
40509,4/5/09,4,9,Q1,2009
40609,4/6/09,4,9,Q1,2009
40709,4/7/09,4,9,Q1,2009
40809,4/8/09,4,9,Q1,2009
40909,4/9/09,4,9,Q1,2009
41009,4/10/09,4,9,Q1,2009
41109,4/11/09,4,9,Q1,2009
41209,4/12/09,4,9,Q1,2009
41309,4/13/09,4,9,Q1,2009
41409,4/14/09,4,9,Q1,2009
41509,4/15/09,4,9,Q1,2009
41609,4/16/09,4,9,Q1,2009
41709,4/17/09,4,9,Q1,2009
41809,4/18/09,4,9,Q1,2009
41909,4/19/09,4,9,Q1,2009
42009,4/20/09,4,9,Q1,2009
42109,4/21/09,4,9,Q1,2009
42209,4/22/09,4,9,Q1,2009
42309,4/23/09,4,9,Q1,2009
42409,4/24/09,4,9,Q1,2009
42509,4/25/09,4,9,Q1,2009
42609,4/26/09,4,9,Q1,2009
42709,4/27/09,4,9,Q1,2009
42809,4/28/09,4,9,Q1,2009
42909,4/29/09,4,9,Q1,2009
43009,4/30/09,4,9,Q1,2009
50109,5/1/09,5,9,Q1,2009
50209,5/2/09,5,9,Q1,2009
50309,5/3/09,5,9,Q1,2009
50409,5/4/09,5,9,Q1,2009
50509,5/5/09,5,9,Q1,2009
50609,5/6/09,5,9,Q1,2009
50709,5/7/09,5,9,Q1,2009
50809,5/8/09,5,9,Q1,2009
50909,5/9/09,5,9,Q1,2009
51009,5/10/09,5,9,Q1,2009
51109,5/11/09,5,9,Q1,2009
51209,5/12/09,5,9,Q1,2009
51309,5/13/09,5,9,Q1,2009
51409,5/14/09,5,9,Q1,2009
51509,5/15/09,5,9,Q1,2009
51609,5/16/09,5,9,Q1,2009
51709,5/17/09,5,9,Q1,2009
51809,5/18/09,5,9,Q1,2009
51909,5/19/09,5,9,Q1,2009
52009,5/20/09,5,9,Q1,2009
52109,5/21/09,5,9,Q1,2009
52209,5/22/09,5,9,Q1,2009
52309,5/23/09,5,9,Q1,2009
52409,5/24/09,5,9,Q1,2009
52509,5/25/09,5,9,Q1,2009
52609,5/26/09,5,9,Q1,2009
52709,5/27/09,5,9,Q1,2009
52809,5/28/09,5,9,Q1,2009
52909,5/29/09,5,9,Q1,2009
53009,5/30/09,5,9,Q1,2009
53109,5/31/09,5,9,Q1,2009
60109,6/1/09,6,9,Q1,2009
60209,6/2/09,6,9,Q1,2009
60309,6/3/09,6,9,Q1,2009
60409,6/4/09,6,9,Q1,2009
60509,6/5/09,6,9,Q1,2009
60609,6/6/09,6,9,Q1,2009
60709,6/7/09,6,9,Q1,2009
60809,6/8/09,6,9,Q1,2009
60909,6/9/09,6,9,Q1,2009
61009,6/10/09,6,9,Q1,2009
61109,6/11/09,6,9,Q1,2009
61209,6/12/09,6,9,Q1,2009
61309,6/13/09,6,9,Q1,2009
61409,6/14/09,6,9,Q1,2009
61509,6/15/09,6,9,Q1,2009
61609,6/16/09,6,9,Q1,2009
61709,6/17/09,6,9,Q1,2009
61809,6/18/09,6,9,Q1,2009
61909,6/19/09,6,9,Q1,2009
62009,6/20/09,6,9,Q1,2009
62109,6/21/09,6,9,Q1,2009
62209,6/22/09,6,9,Q1,2009
62309,6/23/09,6,9,Q1,2009
62409,6/24/09,6,9,Q1,2009
62509,6/25/09,6,9,Q1,2009
62609,6/26/09,6,9,Q1,2009
62709,6/27/09,6,9,Q1,2009
62809,6/28/09,6,9,Q1,2009
62909,6/29/09,6,9,Q1,2009
63009,6/30/09,6,9,Q1,2009
70109,7/1/09,7,9,Q2,2009
70209,7/2/09,7,9,Q2,2009
70309,7/3/09,7,9,Q2,2009
70409,7/4/09,7,9,Q2,2009
70509,7/5/09,7,9,Q2,2009
70609,7/6/09,7,9,Q2,2009
70709,7/7/09,7,9,Q2,2009
70809,7/8/09,7,9,Q2,2009
70909,7/9/09,7,9,Q2,2009
71009,7/10/09,7,9,Q2,2009
71109,7/11/09,7,9,Q2,2009
71209,7/12/09,7,9,Q2,2009
71309,7/13/09,7,9,Q2,2009
71409,7/14/09,7,9,Q2,2009
71509,7/15/09,7,9,Q2,2009
71609,7/16/09,7,9,Q2,2009
71709,7/17/09,7,9,Q2,2009
71809,7/18/09,7,9,Q2,2009
71909,7/19/09,7,9,Q2,2009
72009,7/20/09,7,9,Q2,2009
72109,7/21/09,7,9,Q2,2009
72209,7/22/09,7,9,Q2,2009
72309,7/23/09,7,9,Q2,2009
72409,7/24/09,7,9,Q2,2009
72509,7/25/09,7,9,Q2,2009
72609,7/26/09,7,9,Q2,2009
72709,7/27/09,7,9,Q2,2009
72809,7/28/09,7,9,Q2,2009
72909,7/29/09,7,9,Q2,2009
73009,7/30/09,7,9,Q2,2009
73109,7/31/09,7,9,Q2,2009
80109,8/1/09,8,9,Q2,2009
80209,8/2/09,8,9,Q2,2009
80309,8/3/09,8,9,Q2,2009
80409,8/4/09,8,9,Q2,2009
80509,8/5/09,8,9,Q2,2009
80609,8/6/09,8,9,Q2,2009
80709,8/7/09,8,9,Q2,2009
80809,8/8/09,8,9,Q2,2009
80909,8/9/09,8,9,Q2,2009
81009,8/10/09,8,9,Q2,2009
81109,8/11/09,8,9,Q2,2009
81209,8/12/09,8,9,Q2,2009
81309,8/13/09,8,9,Q2,2009
81409,8/14/09,8,9,Q2,2009
81509,8/15/09,8,9,Q2,2009
81609,8/16/09,8,9,Q2,2009
81709,8/17/09,8,9,Q2,2009
81809,8/18/09,8,9,Q2,2009
81909,8/19/09,8,9,Q2,2009
82009,8/20/09,8,9,Q2,2009
82109,8/21/09,8,9,Q2,2009
82209,8/22/09,8,9,Q2,2009
82309,8/23/09,8,9,Q2,2009
82409,8/24/09,8,9,Q2,2009
82509,8/25/09,8,9,Q2,2009
82609,8/26/09,8,9,Q2,2009
82709,8/27/09,8,9,Q2,2009
82809,8/28/09,8,9,Q2,2009
82909,8/29/09,8,9,Q2,2009
83009,8/30/09,8,9,Q2,2009
83109,8/31/09,8,9,Q2,2009
90109,9/1/09,9,9,Q2,2009
90209,9/2/09,9,9,Q2,2009
90309,9/3/09,9,9,Q2,2009
90409,9/4/09,9,9,Q2,2009
90509,9/5/09,9,9,Q2,2009
90609,9/6/09,9,9,Q2,2009
90709,9/7/09,9,9,Q2,2009
90809,9/8/09,9,9,Q2,2009
90909,9/9/09,9,9,Q2,2009
91009,9/10/09,9,9,Q2,2009
91109,9/11/09,9,9,Q2,2009
91209,9/12/09,9,9,Q2,2009
91309,9/13/09,9,9,Q2,2009
91409,9/14/09,9,9,Q2,2009
91509,9/15/09,9,9,Q2,2009
91609,9/16/09,9,9,Q2,2009
91709,9/17/09,9,9,Q2,2009
91809,9/18/09,9,9,Q2,2009
91909,9/19/09,9,9,Q2,2009
92009,9/20/09,9,9,Q2,2009
92109,9/21/09,9,9,Q2,2009
92209,9/22/09,9,9,Q2,2009
92309,9/23/09,9,9,Q2,2009
92409,9/24/09,9,9,Q2,2009
92509,9/25/09,9,9,Q2,2009
92609,9/26/09,9,9,Q2,2009
92709,9/27/09,9,9,Q2,2009
92809,9/28/09,9,9,Q2,2009
92909,9/29/09,9,9,Q2,2009
93009,9/30/09,9,9,Q2,2009
100109,10/1/09,10,9,Q3,2009
100209,10/2/09,10,9,Q3,2009
100309,10/3/09,10,9,Q3,2009
100409,10/4/09,10,9,Q3,2009
100509,10/5/09,10,9,Q3,2009
100609,10/6/09,10,9,Q3,2009
100709,10/7/09,10,9,Q3,2009
100809,10/8/09,10,9,Q3,2009
100909,10/9/09,10,9,Q3,2009
101009,10/10/09,10,9,Q3,2009
101109,10/11/09,10,9,Q3,2009
101209,10/12/09,10,9,Q3,2009
101309,10/13/09,10,9,Q3,2009
101409,10/14/09,10,9,Q3,2009
101509,10/15/09,10,9,Q3,2009
101609,10/16/09,10,9,Q3,2009
101709,10/17/09,10,9,Q3,2009
101809,10/18/09,10,9,Q3,2009
101909,10/19/09,10,9,Q3,2009
102009,10/20/09,10,9,Q3,2009
102109,10/21/09,10,9,Q3,2009
102209,10/22/09,10,9,Q3,2009
102309,10/23/09,10,9,Q3,2009
102409,10/24/09,10,9,Q3,2009
102509,10/25/09,10,9,Q3,2009
102609,10/26/09,10,9,Q3,2009
102709,10/27/09,10,9,Q3,2009
102809,10/28/09,10,9,Q3,2009
102909,10/29/09,10,9,Q3,2009
103009,10/30/09,10,9,Q3,2009
103109,10/31/09,10,9,Q3,2009
110109,11/1/09,11,9,Q3,2009
110209,11/2/09,11,9,Q3,2009
110309,11/3/09,11,9,Q3,2009
110409,11/4/09,11,9,Q3,2009
110509,11/5/09,11,9,Q3,2009
110609,11/6/09,11,9,Q3,2009
110709,11/7/09,11,9,Q3,2009
110809,11/8/09,11,9,Q3,2009
110909,11/9/09,11,9,Q3,2009
111009,11/10/09,11,9,Q3,2009
111109,11/11/09,11,9,Q3,2009
111209,11/12/09,11,9,Q3,2009
111309,11/13/09,11,9,Q3,2009
111409,11/14/09,11,9,Q3,2009
111509,11/15/09,11,9,Q3,2009
111609,11/16/09,11,9,Q3,2009
111709,11/17/09,11,9,Q3,2009
111809,11/18/09,11,9,Q3,2009
111909,11/19/09,11,9,Q3,2009
112009,11/20/09,11,9,Q3,2009
112109,11/21/09,11,9,Q3,2009
112209,11/22/09,11,9,Q3,2009
112309,11/23/09,11,9,Q3,2009
112409,11/24/09,11,9,Q3,2009
112509,11/25/09,11,9,Q3,2009
112609,11/26/09,11,9,Q3,2009
112709,11/27/09,11,9,Q3,2009
112809,11/28/09,11,9,Q3,2009
112909,11/29/09,11,9,Q3,2009
113009,11/30/09,11,9,Q3,2009
120109,12/1/09,12,9,Q3,2009
120209,12/2/09,12,9,Q3,2009
120309,12/3/09,12,9,Q3,2009
120409,12/4/09,12,9,Q3,2009
120509,12/5/09,12,9,Q3,2009
120609,12/6/09,12,9,Q3,2009
120709,12/7/09,12,9,Q3,2009
120809,12/8/09,12,9,Q3,2009
120909,12/9/09,12,9,Q3,2009
121009,12/10/09,12,9,Q3,2009
121109,12/11/09,12,9,Q3,2009
121209,12/12/09,12,9,Q3,2009
121309,12/13/09,12,9,Q3,2009
121409,12/14/09,12,9,Q3,2009
121509,12/15/09,12,9,Q3,2009
121609,12/16/09,12,9,Q3,2009
121709,12/17/09,12,9,Q3,2009
121809,12/18/09,12,9,Q3,2009
121909,12/19/09,12,9,Q3,2009
122009,12/20/09,12,9,Q3,2009
122109,12/21/09,12,9,Q3,2009
122209,12/22/09,12,9,Q3,2009
122309,12/23/09,12,9,Q3,2009
122409,12/24/09,12,9,Q3,2009
122509,12/25/09,12,9,Q3,2009
122609,12/26/09,12,9,Q3,2009
122709,12/27/09,12,9,Q3,2009
122809,12/28/09,12,9,Q3,2009
122909,12/29/09,12,9,Q3,2009
123009,12/30/09,12,9,Q3,2009
123109,12/31/09,12,9,Q3,2009
10110,1/1/10,1,10,Q4,2009
10210,1/2/10,1,10,Q4,2009
10310,1/3/10,1,10,Q4,2009
10410,1/4/10,1,10,Q4,2009
10510,1/5/10,1,10,Q4,2009
10610,1/6/10,1,10,Q4,2009
10710,1/7/10,1,10,Q4,2009
10810,1/8/10,1,10,Q4,2009
10910,1/9/10,1,10,Q4,2009
11010,1/10/10,1,10,Q4,2009
11110,1/11/10,1,10,Q4,2009
11210,1/12/10,1,10,Q4,2009
11310,1/13/10,1,10,Q4,2009
11410,1/14/10,1,10,Q4,2009
11510,1/15/10,1,10,Q4,2009
11610,1/16/10,1,10,Q4,2009
11710,1/17/10,1,10,Q4,2009
11810,1/18/10,1,10,Q4,2009
11910,1/19/10,1,10,Q4,2009
12010,1/20/10,1,10,Q4,2009
12110,1/21/10,1,10,Q4,2009
12210,1/22/10,1,10,Q4,2009
12310,1/23/10,1,10,Q4,2009
12410,1/24/10,1,10,Q4,2009
12510,1/25/10,1,10,Q4,2009
12610,1/26/10,1,10,Q4,2009
12710,1/27/10,1,10,Q4,2009
12810,1/28/10,1,10,Q4,2009
12910,1/29/10,1,10,Q4,2009
13010,1/30/10,1,10,Q4,2009
13110,1/31/10,1,10,Q4,2009
20110,2/1/10,2,10,Q4,2009
20210,2/2/10,2,10,Q4,2009
20310,2/3/10,2,10,Q4,2009
20410,2/4/10,2,10,Q4,2009
20510,2/5/10,2,10,Q4,2009
20610,2/6/10,2,10,Q4,2009
20710,2/7/10,2,10,Q4,2009
20810,2/8/10,2,10,Q4,2009
20910,2/9/10,2,10,Q4,2009
21010,2/10/10,2,10,Q4,2009
21110,2/11/10,2,10,Q4,2009
21210,2/12/10,2,10,Q4,2009
21310,2/13/10,2,10,Q4,2009
21410,2/14/10,2,10,Q4,2009
21510,2/15/10,2,10,Q4,2009
21610,2/16/10,2,10,Q4,2009
21710,2/17/10,2,10,Q4,2009
21810,2/18/10,2,10,Q4,2009
21910,2/19/10,2,10,Q4,2009
22010,2/20/10,2,10,Q4,2009
22110,2/21/10,2,10,Q4,2009
22210,2/22/10,2,10,Q4,2009
22310,2/23/10,2,10,Q4,2009
22410,2/24/10,2,10,Q4,2009
22510,2/25/10,2,10,Q4,2009
22610,2/26/10,2,10,Q4,2009
22710,2/27/10,2,10,Q4,2009
22810,2/28/10,2,10,Q4,2009
30110,3/1/10,3,10,Q4,2009
30210,3/2/10,3,10,Q4,2009
30310,3/3/10,3,10,Q4,2009
30410,3/4/10,3,10,Q4,2009
30510,3/5/10,3,10,Q4,2009
30610,3/6/10,3,10,Q4,2009
30710,3/7/10,3,10,Q4,2009
30810,3/8/10,3,10,Q4,2009
30910,3/9/10,3,10,Q4,2009
31010,3/10/10,3,10,Q4,2009
31110,3/11/10,3,10,Q4,2009
31210,3/12/10,3,10,Q4,2009
31310,3/13/10,3,10,Q4,2009
31410,3/14/10,3,10,Q4,2009
31510,3/15/10,3,10,Q4,2009
31610,3/16/10,3,10,Q4,2009
31710,3/17/10,3,10,Q4,2009
31810,3/18/10,3,10,Q4,2009
31910,3/19/10,3,10,Q4,2009
32010,3/20/10,3,10,Q4,2009
32110,3/21/10,3,10,Q4,2009
32210,3/22/10,3,10,Q4,2009
32310,3/23/10,3,10,Q4,2009
32410,3/24/10,3,10,Q4,2009
32510,3/25/10,3,10,Q4,2009
32610,3/26/10,3,10,Q4,2009
32710,3/27/10,3,10,Q4,2009
32810,3/28/10,3,10,Q4,2009
32910,3/29/10,3,10,Q4,2009
33010,3/30/10,3,10,Q4,2009
33110,3/31/10,3,10,Q4,2009
40110,4/1/10,4,10,Q1,2010
40210,4/2/10,4,10,Q1,2010
40310,4/3/10,4,10,Q1,2010
40410,4/4/10,4,10,Q1,2010
40510,4/5/10,4,10,Q1,2010
40610,4/6/10,4,10,Q1,2010
40710,4/7/10,4,10,Q1,2010
40810,4/8/10,4,10,Q1,2010
40910,4/9/10,4,10,Q1,2010
41010,4/10/10,4,10,Q1,2010
41110,4/11/10,4,10,Q1,2010
41210,4/12/10,4,10,Q1,2010
41310,4/13/10,4,10,Q1,2010
41410,4/14/10,4,10,Q1,2010
41510,4/15/10,4,10,Q1,2010
41610,4/16/10,4,10,Q1,2010
41710,4/17/10,4,10,Q1,2010
41810,4/18/10,4,10,Q1,2010
41910,4/19/10,4,10,Q1,2010
42010,4/20/10,4,10,Q1,2010
42110,4/21/10,4,10,Q1,2010
42210,4/22/10,4,10,Q1,2010
42310,4/23/10,4,10,Q1,2010
42410,4/24/10,4,10,Q1,2010
42510,4/25/10,4,10,Q1,2010
42610,4/26/10,4,10,Q1,2010
42710,4/27/10,4,10,Q1,2010
42810,4/28/10,4,10,Q1,2010
42910,4/29/10,4,10,Q1,2010
43010,4/30/10,4,10,Q1,2010
50110,5/1/10,5,10,Q1,2010
50210,5/2/10,5,10,Q1,2010
50310,5/3/10,5,10,Q1,2010
50410,5/4/10,5,10,Q1,2010
50510,5/5/10,5,10,Q1,2010
50610,5/6/10,5,10,Q1,2010
50710,5/7/10,5,10,Q1,2010
50810,5/8/10,5,10,Q1,2010
50910,5/9/10,5,10,Q1,2010
51010,5/10/10,5,10,Q1,2010
51110,5/11/10,5,10,Q1,2010
51210,5/12/10,5,10,Q1,2010
51310,5/13/10,5,10,Q1,2010
51410,5/14/10,5,10,Q1,2010
51510,5/15/10,5,10,Q1,2010
51610,5/16/10,5,10,Q1,2010
51710,5/17/10,5,10,Q1,2010
51810,5/18/10,5,10,Q1,2010
51910,5/19/10,5,10,Q1,2010
52010,5/20/10,5,10,Q1,2010
52110,5/21/10,5,10,Q1,2010
52210,5/22/10,5,10,Q1,2010
52310,5/23/10,5,10,Q1,2010
52410,5/24/10,5,10,Q1,2010
52510,5/25/10,5,10,Q1,2010
52610,5/26/10,5,10,Q1,2010
52710,5/27/10,5,10,Q1,2010
52810,5/28/10,5,10,Q1,2010
52910,5/29/10,5,10,Q1,2010
53010,5/30/10,5,10,Q1,2010
53110,5/31/10,5,10,Q1,2010
60110,6/1/10,6,10,Q1,2010
60210,6/2/10,6,10,Q1,2010
60310,6/3/10,6,10,Q1,2010
60410,6/4/10,6,10,Q1,2010
60510,6/5/10,6,10,Q1,2010
60610,6/6/10,6,10,Q1,2010
60710,6/7/10,6,10,Q1,2010
60810,6/8/10,6,10,Q1,2010
60910,6/9/10,6,10,Q1,2010
61010,6/10/10,6,10,Q1,2010
61110,6/11/10,6,10,Q1,2010
61210,6/12/10,6,10,Q1,2010
61310,6/13/10,6,10,Q1,2010
61410,6/14/10,6,10,Q1,2010
61510,6/15/10,6,10,Q1,2010
61610,6/16/10,6,10,Q1,2010
61710,6/17/10,6,10,Q1,2010
61810,6/18/10,6,10,Q1,2010
61910,6/19/10,6,10,Q1,2010
62010,6/20/10,6,10,Q1,2010
62110,6/21/10,6,10,Q1,2010
62210,6/22/10,6,10,Q1,2010
62310,6/23/10,6,10,Q1,2010
62410,6/24/10,6,10,Q1,2010
62510,6/25/10,6,10,Q1,2010
62610,6/26/10,6,10,Q1,2010
62710,6/27/10,6,10,Q1,2010
62810,6/28/10,6,10,Q1,2010
62910,6/29/10,6,10,Q1,2010
63010,6/30/10,6,10,Q1,2010
70110,7/1/10,7,10,Q2,2010
70210,7/2/10,7,10,Q2,2010
70310,7/3/10,7,10,Q2,2010
70410,7/4/10,7,10,Q2,2010
70510,7/5/10,7,10,Q2,2010
70610,7/6/10,7,10,Q2,2010
70710,7/7/10,7,10,Q2,2010
70810,7/8/10,7,10,Q2,2010
70910,7/9/10,7,10,Q2,2010
71010,7/10/10,7,10,Q2,2010
71110,7/11/10,7,10,Q2,2010
71210,7/12/10,7,10,Q2,2010
71310,7/13/10,7,10,Q2,2010
71410,7/14/10,7,10,Q2,2010
71510,7/15/10,7,10,Q2,2010
71610,7/16/10,7,10,Q2,2010
71710,7/17/10,7,10,Q2,2010
71810,7/18/10,7,10,Q2,2010
71910,7/19/10,7,10,Q2,2010
72010,7/20/10,7,10,Q2,2010
72110,7/21/10,7,10,Q2,2010
72210,7/22/10,7,10,Q2,2010
72310,7/23/10,7,10,Q2,2010
72410,7/24/10,7,10,Q2,2010
72510,7/25/10,7,10,Q2,2010
72610,7/26/10,7,10,Q2,2010
72710,7/27/10,7,10,Q2,2010
72810,7/28/10,7,10,Q2,2010
72910,7/29/10,7,10,Q2,2010
73010,7/30/10,7,10,Q2,2010
73110,7/31/10,7,10,Q2,2010
80110,8/1/10,8,10,Q2,2010
80210,8/2/10,8,10,Q2,2010
80310,8/3/10,8,10,Q2,2010
80410,8/4/10,8,10,Q2,2010
80510,8/5/10,8,10,Q2,2010
80610,8/6/10,8,10,Q2,2010
80710,8/7/10,8,10,Q2,2010
80810,8/8/10,8,10,Q2,2010
80910,8/9/10,8,10,Q2,2010
81010,8/10/10,8,10,Q2,2010
81110,8/11/10,8,10,Q2,2010
81210,8/12/10,8,10,Q2,2010
81310,8/13/10,8,10,Q2,2010
81410,8/14/10,8,10,Q2,2010
81510,8/15/10,8,10,Q2,2010
81610,8/16/10,8,10,Q2,2010
81710,8/17/10,8,10,Q2,2010
81810,8/18/10,8,10,Q2,2010
81910,8/19/10,8,10,Q2,2010
82010,8/20/10,8,10,Q2,2010
82110,8/21/10,8,10,Q2,2010
82210,8/22/10,8,10,Q2,2010
82310,8/23/10,8,10,Q2,2010
82410,8/24/10,8,10,Q2,2010
82510,8/25/10,8,10,Q2,2010
