invoice,custID,prodID,salesDate,amt,qty,discounted
28592,38,61,12/30/06,35131,123,0
28593,38,48,12/30/08,38669,110,0
28594,38,26,12/30/09,48591,172,0
28595,36,75,1/12/09,15808,109,0
28596,25,72,10/14/06,11872,88,0
28597,6,92,12/19/09,18498,111,0
28598,25,69,10/14/05,18460,42,0
28598,25,97,10/14/05,84660,147,0
28598,25,99,10/14/05,71991,136,0
28599,19,76,10/18/09,10555,35,0
28600,31,97,4/5/08,66230,115,0
28601,31,54,4/5/09,6522,20,0
28602,31,36,4/5/06,45672,99,0
28602,31,71,4/5/06,37568,118,0
28603,31,25,4/5/07,13880,48,0
28603,31,69,4/5/07,17141,39,0
28604,31,100,4/5/05,46767,125,0
28605,2,101,5/18/06,14708,51,0
28606,2,41,5/18/07,3278,19,0
28607,2,99,5/18/05,44994,85,0
28608,2,21,5/18/08,44710,79,0
28608,2,45,5/18/08,92572,187,0
28609,25,58,5/6/07,43324,187,0
28609,25,98,5/6/07,26074,193,0
28610,25,32,5/6/06,51271,125,0
28610,25,63,5/6/06,39169,197,0
28611,25,48,5/6/05,17928,51,0
28611,25,75,5/6/05,23639,163,0
28611,25,85,5/6/05,9749,59,0
28611,25,105,5/6/05,14486,52,0
28612,29,15,11/2/10,10006,63,0
28612,29,61,11/2/10,54267,190,0
28613,25,53,5/6/09,63834,134,0
28614,25,63,5/6/08,26842,135,0
28614,25,85,5/6/08,18506,112,0
28614,25,93,5/6/08,21107,42,0
28615,18,2,5/19/07,86662,170,0
28616,27,65,11/30/09,9871,82,0
28617,27,68,11/30/08,29791,70,0
28618,27,67,11/30/05,32380,162,0
28619,40,88,8/12/05,5786,25,0
28620,27,25,11/30/06,54653,189,0
28621,13,88,4/22/05,38652,167,0
28622,13,22,4/22/07,8794,18,0
28623,9,89,7/22/09,21295,164,0
28624,21,76,6/1/09,16285,54,0
28625,21,100,6/1/08,8605,23,0
28626,21,9,6/1/05,33989,115,0
28627,8,26,4/13/09,33336,118,0
28627,8,30,4/13/09,13316,47,0
28628,17,75,3/16/10,20014,138,0
28629,21,53,6/1/06,43350,91,0
28630,13,77,4/22/09,19923,40,0
28631,9,16,7/22/07,39642,86,0
28631,9,37,7/22/07,89439,153,0
28631,9,79,7/22/07,27130,175,0
28632,9,37,7/22/05,75994,130,0
28633,28,51,1/23/09,74179,149,0
28633,28,99,1/23/09,54523,103,0
28634,28,62,1/23/08,48704,96,0
28635,24,75,12/7/07,17403,120,0
28636,5,12,10/23/08,24695,90,0
28637,28,20,1/23/07,19277,83,0
28638,28,63,1/23/06,7754,39,0
28638,28,87,1/23/06,96432,200,0
28639,24,34,6/11/09,22812,67,0
28639,24,93,6/11/09,55282,110,0
28640,24,76,6/11/08,47046,156,0
28641,39,8,4/19/07,106348,182,0
28642,39,8,4/19/06,107516,184,0
28643,24,18,6/11/07,69348,152,0
28643,24,62,6/11/07,42109,83,0
28643,24,102,6/11/07,45164,142,0
28644,24,5,6/11/06,30653,108,0
28645,14,19,3/21/06,3858,31,0
28645,14,22,3/21/06,16124,33,0
28645,14,26,3/21/06,10735,38,0
28645,14,61,3/21/06,19707,69,0
28645,14,86,3/21/06,80572,198,0
28646,14,59,3/21/05,49043,133,0
28647,19,88,1/2/05,19210,83,0
28648,35,66,8/3/08,28768,145,0
28649,14,67,3/21/08,4197,21,0
28649,14,94,3/21/08,28332,50,0
28650,14,83,3/21/09,97460,200,0
28650,14,102,3/21/09,62657,197,0
28651,38,18,4/3/10,17337,38,0
28651,38,85,4/3/10,4791,29,0
28652,33,73,9/4/07,11954,40,0
28652,33,83,9/4/07,82353,169,0
28653,33,26,9/4/05,41811,148,0
28653,33,65,9/4/05,9029,75,0
28653,33,98,9/4/05,5133,38,0
28654,39,104,5/25/07,27493,95,0
28655,36,102,2/11/05,39439,124,0
28656,39,1,5/25/08,13197,80,0
28656,39,55,5/25/08,66527,122,0
28657,38,36,10/15/09,54899,119,0
28657,38,58,10/15/09,24558,106,0
28658,38,19,10/15/08,10454,84,0
28659,33,43,9/4/09,35640,72,0
28660,30,46,2/18/07,12443,24,0
28661,30,8,2/18/06,77715,133,0
28661,30,55,2/18/06,94883,174,0
28661,30,76,2/18/06,17491,58,0
28662,30,71,2/18/05,40752,128,0
28663,18,6,6/17/07,68066,196,0
28663,18,52,6/17/07,5780,10,0
28664,39,96,3/10/10,1071,10,0
28665,40,28,6/20/10,13680,25,0
28665,40,34,6/20/10,23152,68,0
28665,40,90,6/20/10,17613,42,0
28666,40,60,5/16/10,34632,68,0
28666,40,71,5/16/10,31201,98,0
28667,10,38,1/6/08,32874,145,0
28668,33,37,8/30/10,107560,184,0
28669,7,93,6/5/05,78903,157,0
28670,5,44,12/26/08,7665,39,0
28670,5,88,12/26/08,10878,47,0
28671,25,17,7/25/07,34032,118,0
28671,25,101,7/25/07,22207,77,0
28672,6,44,9/13/05,9631,49,0
28673,25,86,7/25/08,16277,40,0
28674,25,31,7/25/09,38019,93,0
28674,25,54,7/25/09,12066,37,0
28674,25,90,7/25/09,28097,67,0
28675,29,65,2/20/10,16974,141,0
28676,27,90,1/11/08,10064,24,0
28677,37,10,2/10/08,111948,200,0
28677,37,25,2/10/08,55520,192,0
28678,37,57,2/10/09,43675,181,0
28678,37,79,2/10/09,17828,115,0
28679,12,68,6/13/10,42133,99,0
28680,37,54,2/10/05,29351,90,0
28680,37,82,2/10/05,18928,184,0
28681,37,102,2/10/06,32124,101,0
28682,37,88,2/10/07,27311,118,0
28683,25,69,5/22/05,21097,48,0
28684,27,9,1/11/07,50540,171,0
28684,27,20,1/11/07,23226,100,0
28685,25,96,9/10/08,14783,138,0
28686,16,70,9/19/05,16947,29,0
28687,32,51,7/20/05,93595,188,0
28687,32,86,7/20/05,60632,149,0
28688,39,59,3/29/10,35400,96,0
28688,39,75,3/29/10,17983,124,0
28689,22,22,10/25/05,65962,135,0
28689,22,24,10/25/05,7152,24,0
28690,13,64,9/17/05,61888,106,0
28691,27,46,11/19/09,55478,107,0
28692,9,10,7/13/07,35263,63,0
28692,9,72,7/13/07,14571,108,0
28692,9,95,7/13/07,37011,68,0
28693,4,64,10/7/07,58385,100,0
28694,9,75,7/13/09,26830,185,0
28695,1,56,6/17/10,17957,89,0
28696,19,76,6/17/09,44030,146,0
28697,40,19,1/16/10,12197,98,0
28697,40,67,1/16/10,23186,116,0
28697,40,94,1/16/10,47597,84,0
28698,34,85,7/22/09,28421,172,0
28699,15,10,7/26/10,50376,90,0
28699,15,31,7/26/10,24119,59,0
28699,15,51,7/26/10,69699,140,0
28700,13,28,12/16/05,54721,100,0
28700,13,59,12/16/05,39825,108,0
28701,19,71,10/12/07,15600,49,0
28701,19,88,10/12/07,21756,94,0
28702,19,88,10/12/06,29857,129,0
28703,19,18,10/12/05,54748,120,0
28704,8,97,11/7/08,36858,64,0
28705,8,18,11/7/07,76192,167,0
28705,8,47,11/7/07,14438,102,0
28706,8,21,11/7/06,48105,85,0
28706,8,48,11/7/06,4218,12,0
28707,8,19,11/7/05,23896,192,0
28707,8,31,11/7/05,26572,65,0
28707,8,75,11/7/05,20739,143,0
28708,19,39,10/12/08,21978,73,0
28709,9,10,10/8/06,45898,82,0
28709,9,20,10/8/06,5109,22,0
28709,9,44,10/8/06,9238,47,0
28710,13,21,9/7/10,50369,89,0
28711,13,4,12/16/08,31865,127,0
28711,13,59,12/16/08,63425,172,0
28712,18,69,8/2/10,32525,74,0
28713,9,95,10/8/07,97426,179,0
28714,23,19,4/9/10,19540,157,0
28714,23,65,4/9/10,3250,27,0
28715,30,103,5/16/10,70062,142,0
28716,27,45,9/20/08,13861,28,0
28717,28,28,5/23/05,13133,24,0
28717,28,86,5/23/05,68364,168,0
28718,28,8,5/23/06,114528,196,0
28719,27,21,9/20/06,15280,27,0
28720,38,36,12/24/08,31832,69,0
28720,38,97,12/24/08,62199,108,0
28721,28,42,5/23/08,88987,159,0
28722,12,30,11/10/10,34565,122,0
28723,33,71,8/6/05,23878,75,0
28724,22,37,4/21/10,112822,193,0
28725,33,37,8/6/06,26890,46,0
28726,33,38,8/6/09,11789,52,0
28726,33,87,8/6/09,44840,93,0
28727,33,12,8/6/08,26615,97,0
28727,33,22,8/6/08,48861,100,0
28727,33,76,8/6/08,15682,52,0
28728,26,62,7/23/06,78130,154,0
28728,26,69,7/23/06,44832,102,0
28729,3,84,4/20/06,7119,32,0
28730,34,40,5/20/07,16056,80,0
28731,25,48,5/22/09,8085,23,0
28732,2,63,12/27/06,36584,184,0
28732,2,92,12/27/06,24497,147,0
28733,24,50,1/16/08,6292,12,0
28734,19,103,6/17/06,43419,88,0
28735,32,99,2/16/06,69344,131,0
28735,32,105,2/16/06,39281,141,0
28736,19,32,1/24/08,61525,150,0
28736,19,95,1/24/08,85451,157,0
28736,19,103,1/24/08,83878,170,0
28737,19,15,1/24/09,2223,14,0
28738,25,4,5/10/05,49931,199,0
28739,25,48,5/10/06,15467,44,0
28740,25,18,5/10/07,76192,167,0
28741,25,20,5/10/09,25548,110,0
28741,25,80,5/10/09,31039,65,0
28742,4,12,5/23/09,7134,26,0
28743,19,21,1/24/06,71875,127,0
28743,19,58,1/24/06,37763,163,0
28744,32,29,2/16/09,63926,126,0
28744,32,34,2/16/09,19747,58,0
28744,32,37,2/16/09,79501,136,0
28745,29,25,8/6/07,51761,179,0
28745,29,90,8/6/07,73388,175,0
28746,20,7,1/26/07,44069,101,0
28746,20,8,1/26/07,40318,69,0
28746,20,63,1/26/07,23859,120,0
28747,8,68,4/3/10,48091,113,0
28748,14,72,9/15/08,17674,131,0
28749,29,49,8/6/08,10219,18,0
28750,29,41,8/6/09,3796,22,0
28751,20,57,9/19/05,46812,194,0
28752,24,30,9/7/10,7649,27,0
28752,24,92,9/7/10,24664,148,0
28752,24,95,9/7/10,68579,126,0
28753,35,70,5/5/09,53762,92,0
28754,22,72,7/9/05,2158,16,0
28754,22,83,7/9/05,52628,108,0
28755,21,2,7/23/10,85643,168,0
28756,22,42,7/9/09,35818,64,0
28757,20,78,9/19/08,62021,195,0
28758,35,1,6/15/08,2309,14,0
28758,35,30,6/15/08,14166,50,0
28759,3,82,1/5/08,14093,137,0
28759,3,98,1/5/08,7565,56,0
28760,22,79,5/23/06,29455,190,0
28761,8,36,9/29/05,66432,144,0
28762,8,14,9/29/06,40414,94,0
28762,8,17,9/29/06,47587,165,0
28763,8,71,9/29/07,48712,153,0
28764,8,43,9/29/09,85635,173,0
28765,36,58,6/13/08,9962,43,0
28766,36,86,6/13/09,49645,122,0
28767,17,1,6/9/09,3464,21,0
28768,37,77,8/4/07,39846,80,0
28769,37,98,8/4/05,15536,115,0
28770,20,84,5/6/05,36486,164,0
28771,20,78,5/6/06,13358,42,0
28772,20,64,5/6/07,97502,167,0
28772,20,93,5/6/07,12564,25,0
28773,23,55,1/19/10,14178,26,0
28774,5,69,9/16/10,66369,151,0
28774,5,90,9/16/10,40677,97,0
28775,37,8,8/4/08,66613,114,0
28775,37,18,8/4/08,78929,173,0
28776,23,24,12/9/08,51852,174,0
28776,23,40,12/9/08,26895,134,0
28777,30,70,10/24/05,78306,134,0
28777,30,80,10/24/05,74494,156,0
28778,12,60,8/5/08,37178,73,0
28778,12,74,8/5/08,49130,181,0
28779,35,56,5/5/07,31072,154,0
28780,23,31,2/28/05,33931,83,0
28781,19,43,5/21/09,25740,52,0
28781,19,56,5/21/09,33493,166,0
28782,19,41,5/21/07,22087,128,0
28783,19,26,5/21/06,18645,66,0
28783,19,61,5/21/06,7426,26,0
28783,19,94,5/21/06,82729,146,0
28783,19,104,5/21/06,4630,16,0
28784,19,18,5/21/05,75735,166,0
28785,13,55,10/13/06,67618,124,0
28786,13,95,10/13/07,84907,156,0
28787,23,50,1/17/09,58206,111,0
28788,13,89,10/13/08,21684,167,0
28789,24,25,3/7/08,39616,137,0
28789,24,85,3/7/08,19333,117,0
28790,15,18,5/5/09,88510,194,0
28790,15,42,5/5/09,50370,90,0
28791,15,83,5/5/08,51653,106,0
28791,15,93,5/5/08,41210,82,0
28792,15,38,5/5/07,18591,82,0
28792,15,50,5/5/07,37230,71,0
28792,15,75,5/5/07,5221,36,0
28793,15,103,2/27/10,30097,61,0
28794,5,15,9/4/08,17472,110,0
28795,32,19,8/6/10,15557,125,0
28795,32,89,8/6/10,8050,62,0
28796,38,7,4/8/08,64576,148,0
28797,38,49,4/8/09,78917,139,0
28797,38,103,4/8/09,31577,64,0
28798,21,86,1/6/08,26857,66,0
28799,21,68,1/6/07,62987,148,0
28800,21,1,1/6/06,25240,153,0
28801,21,25,1/6/05,18796,65,0
28802,38,66,4/8/06,6348,32,0
28803,26,69,4/2/06,18020,41,0
28803,26,75,4/2/06,23494,162,0
28804,23,6,12/9/06,23962,69,0
28805,10,18,10/3/09,52923,116,0
28805,10,90,10/3/09,20968,50,0
28806,30,18,10/24/06,29655,65,0
28807,13,34,4/28/08,25536,75,0
28808,20,26,9/28/10,51699,183,0
28809,24,40,2/13/10,35927,179,0
28809,24,67,2/13/10,18388,92,0
28809,24,97,2/13/10,54136,94,0
28810,14,6,10/25/08,15280,44,0
28811,11,45,1/15/07,93067,188,0
28812,28,35,4/21/06,19792,35,0
28812,28,57,4/21/06,30886,128,0
28813,8,52,9/18/06,31793,55,0
28814,28,62,4/21/09,88784,175,0
28815,15,17,6/11/07,3460,12,0
28815,15,61,6/11/07,21992,77,0
28815,15,97,6/11/07,42042,73,0
28816,32,60,5/9/08,15279,30,0
28816,32,67,5/9/08,39776,199,0
28817,30,93,10/11/05,85436,170,0
28818,15,5,6/11/09,49386,174,0
28818,15,69,6/11/09,77357,176,0
28819,39,47,12/2/07,22364,158,0
28819,39,80,12/2/07,53005,111,0
28820,33,38,10/27/08,18364,81,0
28821,22,66,1/17/08,32339,163,0
28822,28,27,8/9/08,22253,66,0
28822,28,85,8/9/08,21646,131,0
28823,31,55,8/14/06,12542,23,0
28824,39,102,12/2/08,13040,41,0
28825,39,26,12/2/09,48309,171,0
28825,39,47,12/2/09,10333,73,0
28826,20,72,2/3/08,19023,141,0
28826,20,82,2/3/08,14401,140,0
28827,29,5,1/4/09,42290,149,0
28827,29,64,1/4/09,84658,145,0
28828,17,5,1/18/05,20435,72,0
28829,17,75,1/18/07,4495,31,0
28829,17,95,1/18/07,107767,198,0
28830,17,78,1/18/06,55978,176,0
28831,17,39,1/18/09,54796,182,0
28831,17,49,1/18/09,57342,101,0
28832,17,80,1/18/08,52528,110,0
28833,20,48,2/3/06,50621,144,0
28834,4,13,4/18/06,9025,21,0
28834,4,20,4/18/06,38555,166,0
28834,4,27,4/18/06,33717,100,0
28835,1,15,12/19/08,12389,78,0
28836,1,47,12/19/09,24205,171,0
28836,1,55,12/19/09,41443,76,0
28836,1,98,12/19/09,26884,199,0
28837,12,96,7/13/05,14462,135,0
28838,14,15,2/7/09,28591,180,0
28839,14,5,2/7/08,56766,200,0
28839,14,61,2/7/08,15709,55,0
28840,14,5,2/7/07,29518,104,0
28840,14,18,2/7/07,46536,102,0
28840,14,29,2/7/07,26382,52,0
28840,14,72,2/7/07,14571,108,0
28840,14,80,2/7/07,17668,37,0
28840,14,92,2/7/07,18664,112,0
28841,28,16,10/22/07,73292,159,0
28841,28,97,10/22/07,67958,118,0
28842,10,76,2/18/10,19602,65,0
28843,36,23,2/13/05,4432,19,0
28843,36,73,2/13/05,48715,163,0
28844,1,21,12/19/07,15846,28,0
28845,4,53,4/18/09,33346,70,0
28845,4,104,4/18/09,24310,84,0
28846,4,42,4/18/08,110814,198,0
28846,4,70,4/18/08,50841,87,0
28846,4,77,4/18/08,6973,14,0
28847,18,29,8/20/10,22830,45,0
28848,40,91,7/26/05,49240,100,0
28849,35,7,1/18/05,42324,97,0
28849,35,46,1/18/05,95402,184,0
28850,24,89,5/22/08,24022,185,0
28850,24,105,5/22/08,13093,47,0
28851,24,23,5/22/09,9565,41,0
28852,24,74,5/22/07,46687,172,0
28853,40,20,3/27/09,19742,85,0
28853,40,25,3/27/09,28338,98,0
28854,40,37,3/27/08,19875,34,0
28855,18,48,1/24/05,49215,140,0
28856,6,89,3/4/06,12595,97,0
28857,40,95,3/27/05,64225,118,0
28858,18,11,8/19/10,37555,106,0
28859,19,64,1/21/07,51962,89,0
28859,19,89,1/21/07,8440,65,0
28860,19,8,1/21/06,18114,31,0
28860,19,92,1/21/06,25164,151,0
28861,8,22,2/16/09,83063,170,0
28861,8,44,2/16/09,16511,84,0
28861,8,92,2/16/09,31330,188,0
28862,26,31,7/28/09,18805,46,0
28862,26,100,7/28/09,54624,146,0
28863,6,10,7/31/05,104671,187,0
28864,26,5,7/28/06,41439,146,0
28864,26,72,7/28/06,14706,109,0
28865,26,89,7/28/07,11296,87,0
28866,8,23,2/16/05,46660,200,0
28867,26,12,7/28/05,10426,38,0
28868,38,12,7/25/07,7408,27,0
28868,38,43,7/25/07,23265,47,0
28868,38,77,7/25/07,90650,182,0
28869,38,98,7/25/08,21480,159,0
28870,17,49,1/27/09,16464,29,0
28871,37,33,9/8/06,24929,63,0
28872,23,4,1/10/07,43909,175,0
28873,21,1,6/9/07,11382,69,0
28873,21,4,6/9/07,30611,122,0
28874,40,90,6/7/05,57032,136,0
28875,11,28,6/21/06,20793,38,0
28876,30,22,11/20/05,43974,90,0
28877,11,22,6/21/08,67916,139,0
28877,11,52,6/21/08,98271,170,0
28878,30,9,11/20/09,13595,46,0
28879,21,58,6/9/09,11352,49,0
28880,21,65,6/9/08,15771,131,0
28880,21,98,6/9/08,19994,148,0
28881,37,94,9/8/08,90095,159,0
28882,23,62,1/10/09,44138,87,0
28883,38,86,3/24/08,74061,182,0
28884,13,52,4/16/10,76305,132,0
28885,5,31,8/10/05,76856,188,0
28885,5,57,8/10/05,7962,33,0
28886,38,32,3/24/05,43067,105,0
28887,20,25,9/18/10,45978,159,0
28888,21,19,7/14/08,2987,24,0
28888,21,72,7/14/08,13761,102,0
28889,21,61,7/14/09,41986,147,0
28890,25,9,8/29/05,35467,120,0
28891,21,80,6/2/09,30561,64,0
28892,21,67,1/7/06,18388,92,0
28893,17,1,7/18/10,22270,135,0
28894,25,3,8/29/09,11914,48,0
28894,25,83,8/29/09,41907,86,0
28895,31,79,4/29/05,27130,175,0
28896,21,78,7/14/06,10177,32,0
28897,21,88,7/14/07,35180,152,0
28897,21,97,7/14/07,108272,188,0
28898,21,23,7/14/05,31962,137,0
28899,14,25,2/18/09,28917,100,0
28899,14,42,2/18/09,24625,44,0
28900,3,78,6/23/08,3816,12,0
28901,3,39,6/23/09,59914,199,0
28902,27,20,4/25/09,5806,25,0
28902,27,79,4/25/09,5891,38,0
28903,15,52,5/2/10,112145,194,0
28904,27,35,4/25/05,64467,114,0
28905,17,73,1/27/07,15242,51,0
28906,30,96,8/23/05,12427,116,0
28907,3,8,6/23/06,18698,32,0
28908,3,11,6/23/07,66608,188,0
28908,3,98,6/23/07,6349,47,0
28909,3,71,6/23/05,12735,40,0
28910,18,84,9/13/06,9789,44,0
28911,24,105,3/8/09,42067,151,0
28912,38,23,9/7/09,39427,169,0
28912,38,76,9/7/09,4825,16,0
28913,26,1,10/8/06,26230,159,0
28913,26,57,10/8/06,47294,196,0
28913,26,105,10/8/06,3900,14,0
28914,26,22,10/8/07,7817,16,0
28914,26,79,10/8/07,10387,67,0
28914,26,102,10/8/07,19719,62,0
28915,26,13,10/8/05,27936,65,0
28915,26,96,10/8/05,14034,131,0
28916,5,4,2/25/10,42152,168,0
28916,5,14,2/25/10,30525,71,0
28917,26,14,10/8/09,78249,182,0
28918,24,93,1/21/07,50257,100,0
28918,24,101,1/21/07,51913,180,0
28919,4,72,8/6/10,11872,88,0
28920,30,40,2/15/07,7626,38,0
28920,30,55,2/15/07,24538,45,0
28921,21,15,2/24/08,20808,131,0
28921,21,33,2/24/08,11475,29,0
28922,22,67,10/3/06,33579,168,0
28923,22,44,10/3/08,21031,107,0
28924,21,19,2/24/05,13815,111,0
28924,21,40,2/24/05,18264,91,0
28925,21,4,2/24/06,6021,24,0
28925,21,103,2/24/06,51807,105,0
28926,21,69,2/24/07,26371,60,0
28927,34,58,8/13/09,20619,89,0
28928,11,53,9/3/07,92894,195,0
28928,11,60,9/3/07,50930,100,0
28928,11,71,9/3/07,56671,178,0
28928,11,93,9/3/07,45733,91,0
28929,4,65,10/22/08,9029,75,0
28930,11,92,9/3/05,1833,11,0
28931,26,84,11/23/07,3559,16,0
28932,19,36,3/15/06,25373,55,0
28932,19,67,3/15/06,7195,36,0
28933,26,29,11/23/05,62911,124,0
28933,26,34,11/23/05,8171,24,0
28933,26,50,11/23/05,27267,52,0
28934,31,9,1/6/10,16846,57,0
28935,2,37,8/25/10,80086,137,0
28935,2,53,8/25/10,53354,112,0
28935,2,78,8/25/10,30215,95,0
28936,13,4,10/7/06,10287,41,0
28936,13,47,10/7/06,17976,127,0
28937,13,11,10/7/05,44641,126,0
28937,13,47,10/7/05,8068,57,0
28937,13,53,10/7/05,12385,26,0
28938,15,27,4/29/08,26299,78,0
28939,15,86,4/29/09,61446,151,0
28940,13,17,10/7/09,19900,69,0
28940,13,49,10/7/09,61317,108,0
28941,32,18,7/4/05,18249,40,0
28942,39,33,3/9/10,24533,62,0
28943,7,31,3/15/09,36384,89,0
28944,17,72,12/23/07,19968,148,0
28944,17,75,12/23/07,1595,11,0
28945,13,21,9/4/09,107530,190,0
28945,13,87,9/4/09,45805,95,0
28946,17,43,12/23/05,43065,87,0
28946,17,71,12/23/05,23560,74,0
28946,17,95,12/23/05,50618,93,0
28946,17,104,12/23/05,36465,126,0
28947,17,56,12/23/09,16343,81,0
28948,11,105,8/29/10,51817,186,0
28949,2,101,2/22/07,55086,191,0
28950,24,4,5/15/10,21578,86,0
28951,25,46,4/23/07,72588,140,0
28951,25,98,4/23/07,4188,31,0
28952,25,37,4/23/06,82424,141,0
28953,25,28,4/23/09,30643,56,0
28954,25,101,4/23/08,31148,108,0
28955,10,22,6/7/06,85018,174,0
28955,10,49,6/7/06,46555,82,0
28955,10,87,6/7/06,59787,124,0
28955,10,98,6/7/06,9592,71,0
28956,10,15,6/7/05,24937,157,0
28956,10,25,6/7/05,10410,36,0
28956,10,33,6/7/05,70434,178,0
28957,10,37,6/7/09,108145,185,0
28957,10,42,6/7/09,94584,169,0
28958,10,46,6/7/08,32664,63,0
28959,28,18,2/20/10,52923,116,0
28959,28,21,2/20/10,113190,200,0
28959,28,74,2/20/10,7871,29,0
28960,26,104,8/13/10,15917,55,0
28961,3,61,1/21/09,6569,23,0
28961,3,85,1/21/09,13053,79,0
28962,3,80,1/21/08,34382,72,0
28963,11,63,2/21/09,39368,198,0
28964,26,60,11/25/05,46346,91,0
28965,11,20,2/21/07,2787,12,0
28965,11,25,2/21/07,20531,71,0
28966,3,45,1/21/07,94552,191,0
28967,3,24,1/21/06,8046,27,0
28968,40,7,7/2/08,7417,17,0
28968,40,16,7/2/08,56237,122,0
28968,40,33,7/2/08,13849,35,0
28968,40,73,7/2/08,56785,190,0
28968,40,103,7/2/08,25163,51,0
28969,40,10,7/2/09,59892,107,0
28969,40,105,7/2/09,13650,49,0
28970,36,74,2/3/09,7328,27,0
28971,36,20,2/3/08,29264,126,0
28972,5,66,7/6/07,36505,184,0
28973,5,1,7/6/05,2969,18,0
28974,21,63,12/31/05,37976,191,0
28975,7,54,3/15/05,37504,115,0
28976,23,40,9/28/07,31511,157,0
28976,23,45,9/28/07,24752,50,0
28976,23,91,9/28/07,4924,10,0
28976,23,95,9/28/07,90350,166,0
28977,36,35,2/3/06,65598,116,0
28978,36,22,2/3/05,49349,101,0
28978,36,90,2/3/05,54097,129,0
28979,40,40,7/2/07,32916,164,0
28979,40,52,7/2/07,106364,184,0
28980,11,93,4/28/09,83929,167,0
28981,12,11,11/9/10,40744,115,0
28981,12,49,11/9/10,16464,29,0
28982,6,45,3/16/07,71285,144,0
28982,6,65,3/16/07,8427,70,0
28983,6,91,9/13/09,39392,80,0
28984,29,34,5/16/08,52774,155,0
28984,29,61,5/16/08,41414,145,0
28984,29,94,5/16/08,98028,173,0
28985,15,48,9/8/09,31638,90,0
28986,15,66,9/8/06,17856,90,0
28987,15,35,9/8/07,5655,10,0
28987,15,82,9/8/07,12653,123,0
28988,24,12,5/28/08,44176,161,0
28988,24,78,5/28/08,32442,102,0
28989,15,35,9/8/05,95569,169,0
28989,15,43,9/8/05,25740,52,0
28990,22,58,9/5/10,44482,192,0
28991,23,51,1/26/10,39828,80,0
28992,34,95,3/1/06,39188,72,0
28993,9,25,1/27/05,56098,194,0
28993,9,73,1/27/05,52899,177,0
28994,40,22,3/10/06,74268,152,0
28994,40,40,3/10/06,10236,51,0
28995,11,22,9/12/08,18567,38,0
28996,23,98,11/3/07,8646,64,0
28997,9,18,1/27/06,87598,192,0
28997,9,99,1/27/06,69874,132,0
28998,26,28,5/30/09,48154,88,0
28998,26,75,5/30/09,6526,45,0
28998,26,85,5/30/09,16028,97,0
28998,26,105,5/30/09,24794,89,0
28999,38,39,8/2/06,38538,128,0
28999,38,65,8/2/06,8186,68,0
29000,38,29,8/2/07,28411,56,0
29000,38,44,8/2/07,9238,47,0
29000,38,61,8/2/07,14566,51,0
29001,15,38,5/24/10,29700,131,0
29002,34,41,10/9/08,34339,199,0
29002,34,52,10/9/08,22544,39,0
29002,34,86,10/9/08,43134,106,0
29003,37,13,11/10/10,52004,121,0
29004,13,99,11/22/09,94224,178,0
29005,13,7,11/22/08,13962,32,0
29005,13,44,11/22/08,36560,186,0
29005,13,73,11/22/08,39151,131,0
29005,13,99,11/22/08,15880,30,0
29006,13,40,11/22/07,14049,70,0
29007,13,40,11/22/06,32113,160,0
29007,13,80,11/22/06,74017,155,0
29007,13,97,11/22/06,19581,34,0
29008,13,67,11/22/05,20387,102,0
29009,11,88,4/28/06,10415,45,0
29010,34,15,10/9/06,4606,29,0
29010,34,60,10/9/06,64681,127,0
29010,34,98,10/9/06,23237,172,0
29011,34,42,10/9/07,84510,151,0
29011,34,49,10/9/07,89136,157,0
29011,34,55,10/9/07,17995,33,0
29012,34,73,10/9/05,53497,179,0
29013,20,27,11/4/05,47540,141,0
29013,20,43,11/4/05,49995,101,0
29014,2,13,5/7/10,72634,169,0
29015,20,52,11/4/07,6358,11,0
29015,20,87,11/4/07,40501,84,0
29016,20,37,11/4/06,13445,23,0
29016,20,44,11/4/06,17100,87,0
29017,31,15,1/2/10,11118,70,0
29017,31,20,1/2/10,14167,61,0
29017,31,36,1/2/10,9226,20,0
29017,31,76,1/2/10,35888,119,0
29017,31,102,1/2/10,47072,148,0
29018,20,63,11/4/09,15906,80,0
29019,15,19,11/7/08,5600,45,0
29019,15,69,11/7/08,74280,169,0
29019,15,76,11/7/08,35284,117,0
29020,4,27,4/28/07,66422,197,0
29020,4,65,4/28/07,15650,130,0
29021,4,40,4/28/05,39740,198,0
29022,18,96,2/1/09,6427,60,0
29023,18,25,2/1/05,24290,84,0
29023,18,34,2/1/05,53114,156,0
29023,18,74,2/1/05,23343,86,0
29023,18,79,2/1/05,16123,104,0
29024,39,77,10/25/10,45823,92,0
29025,18,5,2/1/07,7947,28,0
29025,18,64,2/1/07,92832,159,0
29026,4,50,4/28/08,42999,82,0
29026,4,94,4/28/08,113328,200,0
29027,15,67,11/7/07,17789,89,0
29027,15,94,11/7/07,6233,11,0
29028,14,3,12/30/06,15389,62,0
29029,31,63,11/7/08,34198,172,0
29029,31,84,11/7/08,43383,195,0
29030,31,40,11/7/09,36930,184,0
29031,31,35,11/7/06,67294,119,0
29032,31,67,11/7/07,7795,39,0
29033,31,16,11/7/05,82050,178,0
29033,31,34,11/7/05,32686,96,0
29034,19,55,1/6/08,24538,45,0
29034,19,67,1/6/08,12992,65,0
29034,19,92,1/6/08,23331,140,0
