invoice,custID,prodID,salesDate,amt,qty,discounted
25132,12,7,31710,77666,178,0
25132,12,61,31710,55124,193,0
25132,12,87,31710,42912,89,0
25133,21,54,22610,19241,59,0
25134,13,25,92406,48002,166,0
25134,13,92,92406,22164,133,0
25135,13,99,92407,56640,107,0
25136,13,18,21609,31024,68,0
25136,13,36,21609,42904,93,0
25137,25,53,91707,86701,182,0
25138,8,56,122006,17553,87,0
25138,8,63,122006,13321,67,0
25138,8,71,122006,38205,120,0
25139,13,8,92408,15192,26,0
25140,20,57,52410,29921,124,0
25140,20,69,52410,32525,74,0
25141,26,7,112209,24434,56,0
25141,26,15,112209,11277,71,0
25141,26,92,112209,23164,139,0
25142,32,91,13010,70413,143,0
25143,26,30,112205,33998,120,0
25144,6,17,80209,49318,171,0
25144,6,67,80209,23585,118,0
25145,8,55,110808,75252,138,0
25145,8,73,110808,24208,81,0
25146,8,4,110809,6523,26,0
25146,8,13,110809,13323,31,0
25146,8,76,110809,55792,185,0
25147,27,27,32507,51587,153,0
25147,27,98,32507,24993,185,0
25148,11,43,91410,59400,120,0
25149,8,97,110806,96178,167,0
25150,8,61,110807,43414,152,0
25151,6,34,80207,57200,168,0
25152,7,28,21808,60740,111,0
25152,7,59,21808,48675,132,0
25153,7,46,21809,96439,186,0
25153,7,61,21809,3713,13,0
25153,7,102,21809,9223,29,0
25154,15,33,41307,77161,195,0
25155,20,11,110705,59168,167,0
25155,20,46,110705,43034,83,0
25156,20,62,110706,31455,62,0
25157,29,13,50710,35672,83,0
25157,29,95,50710,15239,28,0
25158,3,69,62606,76038,173,0
25159,3,104,62605,57592,199,0
25160,15,5,41305,7095,25,0
25161,39,46,120909,6740,13,0
25161,39,84,120909,14461,65,0
25162,39,50,120906,38804,74,0
25162,39,99,120906,92106,174,0
25163,17,35,53007,31102,55,0
25164,3,32,62608,82034,200,0
25164,3,96,62608,10177,95,0
25165,28,76,112807,7237,24,0
25165,28,91,112807,7386,15,0
25166,28,26,112806,46331,164,0
25166,28,52,112806,64743,112,0
25166,28,84,112806,34706,156,0
25167,25,33,32808,36404,92,0
25167,25,48,32808,21795,62,0
25168,25,98,32807,12969,96,0
25169,25,81,32806,7343,60,0
25170,37,59,112409,31343,85,0
25171,28,78,92210,41029,129,0
25172,1,3,51705,43933,177,0
25172,1,5,51705,28666,101,0
25173,1,43,51706,91575,185,0
25173,1,46,51706,81402,157,0
25173,1,91,51706,12310,25,0
25174,1,84,51707,5784,26,0
25175,14,88,42510,3008,13,0
25176,11,37,61706,16952,29,0
25177,11,104,61709,8103,28,0
25178,11,6,61708,29866,86,0
25178,11,68,61708,25960,61,0
25178,11,83,61708,62374,128,0
25178,11,96,61708,3428,32,0
25179,33,27,50608,66422,197,0
25180,1,78,51709,58204,183,0
25181,4,66,20305,12896,65,0
25182,17,55,121109,89430,164,0
25183,17,22,121106,81597,167,0
25183,17,93,121106,55282,110,0
25184,17,87,121107,83895,174,0
25185,7,95,40509,34289,63,0
25186,29,90,41207,28935,69,0
25187,34,45,111607,34652,70,0
25188,30,97,101509,90419,157,0
25189,30,29,101508,40080,79,0
25190,30,18,101505,68892,151,0
25191,16,48,11808,28123,80,0
25191,16,103,11808,81411,165,0
25192,14,22,50107,16612,34,0
25192,14,30,50107,52697,186,0
25193,14,98,50105,6619,49,0
25194,32,76,42507,43125,143,0
25194,32,92,42507,17498,105,0
25195,29,46,100510,17628,34,0
25196,34,13,111606,45127,105,0
25196,34,91,111606,51209,104,0
25196,34,92,111606,27163,163,0
25197,23,41,62005,19499,113,0
25197,23,50,62005,14158,27,0
25198,9,26,70705,45766,162,0
25199,4,69,10405,40436,92,0
25200,4,23,10407,39427,169,0
25200,4,36,10407,12456,27,0
25200,4,39,10407,6924,23,0
25200,4,53,10407,37634,79,0
25201,4,16,10409,36415,79,0
25202,4,22,10408,27850,57,0
25202,4,53,10408,85748,180,0
25203,34,19,60506,8587,69,0
25204,12,41,61105,16220,94,0
25204,12,81,61105,12728,104,0
25205,37,20,90307,31355,135,0
25206,37,40,90306,20873,104,0
25206,37,45,90306,72770,147,0
25206,37,72,90306,13222,98,0
25207,4,82,41707,6069,59,0
25208,39,17,72710,23649,82,0
25209,22,62,70605,46167,91,0
25210,22,104,70606,47752,165,0
25211,27,34,70810,21450,63,0
25211,27,50,70810,20450,39,0
25211,27,89,70810,21035,162,0
25212,24,70,42710,39153,67,0
25212,24,101,42710,57682,200,0
25213,22,75,70608,27845,192,0
25214,22,56,70609,32484,161,0
25215,37,32,40807,32403,79,0
25215,37,83,40807,81379,167,0
25215,37,89,40807,11816,91,0
25216,28,22,90407,49349,101,0
25216,28,50,90407,18877,36,0
25217,1,94,71106,74229,131,0
25218,28,59,90408,16593,45,0
25219,37,32,40809,44298,108,0
25219,37,93,40809,51262,102,0
25220,37,38,40808,43530,192,0
25220,37,73,40808,9264,31,0
25220,37,93,40808,68852,137,0
25221,4,37,21009,10522,18,0
25221,4,38,21009,44890,198,0
25222,4,7,21008,55413,127,0
25223,12,8,20408,115113,197,0
25224,28,15,120910,14613,92,0
25224,28,85,120910,4131,25,0
25225,27,6,72906,20836,60,0
25225,27,27,72906,25287,75,0
25226,27,28,72907,38851,71,0
25226,27,45,72907,67325,136,0
25227,38,46,20606,62737,121,0
25228,9,13,80809,25357,59,0
25228,9,43,80809,6435,13,0
25229,9,60,80808,73339,144,0
25230,9,3,80807,44181,178,0
25230,9,48,80807,42184,120,0
25231,15,28,31207,72778,133,0
25232,29,38,12605,38995,172,0
25232,29,55,12605,108516,199,0
25232,29,56,12605,31879,158,0
25232,29,59,12605,64531,175,0
25232,29,68,12605,84692,199,0
25233,38,84,20609,41826,188,0
25233,38,105,20609,11700,42,0
25234,27,45,72908,75741,153,0
25234,27,51,72908,41321,83,0
25235,27,42,72909,48691,87,0
25236,15,16,31206,84355,183,0
25236,15,21,31206,97343,172,0
25236,15,101,31206,15862,55,0
25237,17,42,110810,80592,144,0
25237,17,66,110810,21030,106,0
25237,17,80,110810,17191,36,0
25238,4,58,92605,35215,152,0
25239,6,21,101206,83760,148,0
25239,6,95,101206,68035,125,0
25240,6,10,101207,34144,61,0
25241,3,57,12606,37642,156,0
25242,16,6,70409,47230,136,0
25243,16,20,70408,8593,37,0
25244,37,32,92008,4101,10,0
25245,37,33,92009,39174,99,0
25245,37,66,92009,12896,65,0
25246,20,10,42610,11754,21,0
25247,16,23,101510,27529,118,0
25247,16,87,101510,9643,20,0
25248,30,73,71307,13449,45,0
25249,13,19,122105,8961,72,0
25249,13,57,122105,20269,84,0
25249,13,70,122105,76553,131,0
25249,13,72,122105,8769,65,0
25249,13,76,122105,9348,31,0
25249,13,84,122105,35374,159,0
25250,37,25,92006,23422,81,0
25250,37,44,92006,7272,37,0
25250,37,91,92006,27082,55,0
25251,37,84,92007,31814,143,0
25252,16,65,70406,5778,48,0
25253,14,36,41009,30448,66,0
25253,14,83,41009,69683,143,0
25254,27,36,92110,23528,51,0
25254,27,81,92110,6119,50,0
25255,18,11,81710,6023,17,0
25256,7,12,50410,24969,91,0
25256,7,64,50410,98670,169,0
25257,13,30,13007,36264,128,0
25257,13,76,13007,39205,130,0
25258,13,16,13005,25352,55,0
25258,13,59,13005,38350,104,0
25258,13,92,13005,12332,74,0
25259,14,12,41005,34298,125,0
25260,4,48,30210,34802,99,0
25260,4,49,30210,51665,91,0
25260,4,102,30210,39757,125,0
25261,14,21,41006,52067,92,0
25261,14,89,41006,14413,111,0
25261,14,94,41006,23798,42,0
25262,33,13,100610,62319,145,0
25263,37,86,41405,40693,100,0
25263,37,90,41405,6290,15,0
25264,13,60,102009,45327,89,0
25265,19,2,41505,13254,26,0
25265,19,20,41505,7896,34,0
25265,19,45,41505,70790,143,0
25266,19,42,41507,19028,34,0
25266,19,49,41507,77781,137,0
25267,30,19,80409,10205,82,0
25267,30,26,80409,3390,12,0
25267,30,93,80409,66841,133,0
25268,23,99,11305,91577,173,0
25269,13,54,102007,6848,21,0
25270,23,45,11309,38118,77,0
25270,23,101,11309,32878,114,0
25271,30,24,80406,47084,158,0
25271,30,40,80406,19468,97,0
25272,19,93,41508,92472,184,0
25273,30,25,80405,10699,37,0
25273,30,61,80405,45699,160,0
25273,30,85,80405,31065,188,0
25274,16,64,30510,52546,90,0
25275,24,56,10309,21992,109,0
25275,24,73,10309,37059,124,0
25276,13,101,102005,7210,25,0
25277,38,96,42905,13284,124,0
25278,38,88,42907,4397,19,0
25279,34,14,11508,55462,129,0
25280,38,48,42909,29529,84,0
25280,38,79,42909,14727,95,0
25280,38,93,42909,74380,148,0
25281,38,100,42908,70712,189,0
25281,38,102,42908,36576,115,0
25282,25,62,12607,100453,198,0
25283,24,47,10306,18118,128,0
25284,25,7,12605,18325,42,0
25284,25,26,12605,6497,23,0
25284,25,33,12605,35217,89,0
25284,25,41,12605,33304,193,0
25284,25,83,12605,49217,101,0
25285,14,20,112205,2554,11,0
25285,14,75,112205,5801,40,0
25286,1,38,41505,26979,119,0
25286,1,43,41505,11880,24,0
25286,1,84,41505,14683,66,0
25287,1,45,41507,68810,139,0
25287,1,75,41507,14793,102,0
25288,1,94,41506,53830,95,0
25289,1,20,41509,45290,195,0
25290,1,3,41508,28792,116,0
25290,1,66,41508,4563,23,0
25290,1,72,41508,16190,120,0
25290,1,74,41508,51573,190,0
25291,8,25,31906,26892,93,0
25291,8,72,31906,9714,72,0
25292,14,12,112208,39786,145,0
25292,14,13,112208,45987,107,0
25292,14,40,112208,35726,178,0
25292,14,57,112208,20751,86,0
25293,12,1,81708,10558,64,0
25293,12,36,81708,59512,129,0
25294,12,22,81709,30782,63,0
25294,12,35,81709,25447,45,0
25294,12,67,81709,14991,75,0
25294,12,77,81709,40842,82,0
25295,3,102,60907,39121,123,0
25296,12,31,81706,72359,177,0
25296,12,94,81706,16999,30,0
25297,12,12,81707,47469,173,0
25297,12,46,81707,19702,38,0
25297,12,55,81707,53985,99,0
25297,12,86,81707,80165,197,0
25298,37,72,41409,17269,128,0
25298,37,74,41409,32572,120,0
25299,23,36,51907,9226,20,0
25300,23,24,51905,30694,103,0
25300,23,40,51905,37131,185,0
25301,33,92,42807,31496,189,0
25302,33,2,42806,35684,70,0
25302,33,14,42806,30095,70,0
25302,33,37,42806,90608,155,0
25302,33,77,42806,97623,196,0
25303,5,16,20910,72370,157,0
25303,5,66,20910,30355,153,0
25303,5,89,20910,13244,102,0
25304,23,64,51909,72397,124,0
25304,23,67,51909,2598,13,0
25305,30,5,91608,46831,165,0
25305,30,51,91608,23896,48,0
25305,30,63,91608,15309,77,0
25306,35,52,101510,71102,123,0
25307,30,54,91609,47614,146,0
25308,5,15,110305,18266,115,0
25308,5,16,110305,6453,14,0
25308,5,65,110305,2287,19,0
25309,23,3,100409,38224,154,0
25309,23,37,100409,28059,48,0
25309,23,67,100409,37177,186,0
25310,23,15,100408,7465,47,0
25311,23,31,100405,51101,125,0
25311,23,85,100405,5618,34,0
25312,35,24,12805,7748,26,0
25313,1,44,101605,19656,100,0
25313,1,46,101605,85550,165,0
25314,21,13,120310,69625,162,0
25315,25,11,52607,12400,35,0
25316,24,6,10706,59384,171,0
25316,24,79,10706,21239,137,0
25317,25,31,52605,53145,130,0
25318,6,44,73110,21031,107,0
25319,11,45,51010,11385,23,0
25320,11,4,82010,26345,105,0
25321,25,96,52609,17462,163,0
25322,24,52,10708,89600,155,0
25322,24,95,10708,68579,126,0
25323,13,61,10207,19136,67,0
25323,13,71,10207,23241,73,0
25324,13,8,10205,64276,110,0
25324,13,73,10205,38255,128,0
25325,21,99,110706,104281,197,0
25326,5,8,70108,33306,57,0
25327,15,88,40807,17590,76,0
25328,5,56,70106,19369,96,0
25329,15,10,40805,83401,149,0
25330,30,63,71309,34795,175,0
25331,13,67,10208,3997,20,0
25332,27,79,41108,13952,90,0
25333,5,81,10605,13340,109,0
25334,5,29,10606,91830,181,0
25334,5,46,10606,85032,164,0
25334,5,49,10606,24413,43,0
25335,12,34,92709,29621,87,0
25335,12,57,92709,29679,123,0
25335,12,59,92709,6637,18,0
25336,5,75,10608,28570,197,0
25337,27,24,41105,52150,175,0
25337,27,59,41105,23600,64,0
25338,7,91,71606,49732,101,0
25339,1,23,111306,33595,144,0
25339,1,46,111306,82439,159,0
25340,9,46,71007,65329,126,0
25341,7,42,71608,107456,192,0
25342,40,73,101608,31979,107,0
25342,40,102,101608,38803,122,0
25342,40,103,101608,50820,103,0
25343,11,17,91606,55663,193,0
25343,11,45,91606,44553,90,0
25343,11,60,91606,25465,50,0
25343,11,67,91606,34179,171,0
25344,1,2,21710,100936,198,0
25345,36,12,21405,44999,164,0
25346,36,25,21407,32097,111,0
25347,36,84,21406,6674,30,0
25348,28,70,120605,15193,26,0
25349,30,62,72807,44645,88,0
25349,30,74,72807,14657,54,0
25349,30,81,72807,8689,71,0
25349,30,100,72807,20203,54,0
25350,30,46,72806,44590,86,0
25350,30,95,72806,51162,94,0
25351,30,81,72809,12606,103,0
25351,30,103,72809,80917,164,0
25352,28,14,120609,14188,33,0
25352,28,51,120609,18420,37,0
25353,1,101,111309,21630,75,0
25354,28,71,102906,53487,168,0
25355,36,91,21409,48255,98,0
25355,36,102,21409,33078,104,0
25356,20,36,91607,46595,101,0
25357,28,11,82110,69797,197,0
25357,28,66,82110,18252,92,0
25358,21,28,60605,16416,30,0
25358,21,40,60605,4616,23,0
25359,21,2,60606,30586,60,0
25359,21,6,60606,64594,186,0
25359,21,12,60606,26067,95,0
25359,21,56,60606,29458,146,0
25360,21,82,60607,1645,16,0
25361,33,41,91205,22432,130,0
25362,2,21,53106,84326,149,0
25363,21,84,60608,4004,18,0
25364,21,57,60609,9893,41,0
25364,21,91,60609,69920,142,0
25365,7,98,11810,24723,183,0
25366,13,6,80410,38548,111,0
25367,40,28,91607,32832,60,0
25367,40,60,91607,83015,163,0
25368,40,28,91605,19699,36,0
25369,4,11,121906,14172,40,0
25369,4,101,121906,29706,103,0
25370,28,79,53007,24029,155,0
25371,33,48,91209,46051,131,0
25372,16,55,62607,5998,11,0
25372,16,105,62607,13093,47,0
25373,39,52,122907,56072,97,0
25373,39,80,122907,87865,184,0
25373,39,91,122907,7878,16,0
25374,39,26,122906,9040,32,0
25374,39,59,122906,26918,73,0
25375,39,53,122909,44303,93,0
25376,39,69,122908,44832,102,0
25376,39,100,122908,33298,89,0
25377,19,9,51809,4728,16,0
25377,19,72,51809,3372,25,0
25378,19,10,51806,88438,158,0
25378,19,56,51806,37730,187,0
25379,9,92,40406,26830,161,0
25380,15,26,70709,31641,112,0
25381,30,9,21510,43151,146,0
25382,9,54,40408,13045,40,0
25382,9,75,40408,26830,185,0
25382,9,78,40408,27035,85,0
25383,23,5,62906,7663,27,0
25384,31,97,81707,40314,70,0
25385,31,29,81708,15220,30,0
25386,23,5,62908,42574,150,0
25386,23,10,62908,50936,91,0
25386,23,64,62908,114434,196,0
25387,32,6,91508,6251,18,0
25388,23,33,81610,32447,82,0
25388,23,42,81610,94584,169,0
25389,13,40,31510,16257,81,0
25389,13,100,31510,26938,72,0
25390,1,17,73010,33743,117,0
25391,22,6,100509,60079,173,0
25392,6,23,22710,6299,27,0
25393,13,85,12407,21976,133,0
25394,20,49,62810,93678,165,0
25395,20,22,61509,15635,32,0
25395,20,57,61509,27266,113,0
25395,20,76,61509,26539,88,0
25396,14,50,11006,43523,83,0
25397,14,26,11007,3390,12,0
25398,2,102,52409,39439,124,0
25399,39,35,60107,62205,110,0
25399,39,92,60107,8665,52,0
25400,39,18,60109,26005,57,0
25401,2,17,52405,12690,44,0
25401,2,104,52405,24021,83,0
25402,25,45,100908,36137,73,0
25402,25,90,100908,30193,72,0
25403,8,19,21710,6347,51,0
25403,8,40,21710,10236,51,0
25404,20,79,42408,29765,192,0
25405,27,39,21609,4215,14,0
25405,27,71,21609,8277,26,0
25406,25,87,80610,30376,63,0
25407,5,13,91310,61030,142,0
25408,16,73,10506,45428,152,0
25409,9,15,70907,19696,124,0
25410,9,18,70906,20987,46,0
25410,9,91,70906,54164,110,0
25411,9,4,70909,47421,189,0
25411,9,24,70909,28608,96,0
25412,16,69,10508,81752,186,0
25412,16,74,10508,43701,161,0
25412,16,88,10508,3008,13,0
25413,23,101,100310,15862,55,0
25414,26,17,11408,38070,132,0
25415,8,5,120708,28383,100,0
25415,8,58,120708,28960,125,0
25415,8,100,120708,37788,101,0
25416,8,77,120709,79692,160,0
25417,14,19,101605,13441,108,0
25417,14,66,101605,33728,170,0
25418,14,27,101606,11800,35,0
25419,21,47,70710,12173,86,0
25420,14,91,101608,28559,58,0
25420,14,102,101608,47709,150,0
25421,14,25,101609,32965,114,0
25421,14,30,101609,35415,125,0
25422,27,10,42410,25748,46,0
25422,27,76,42410,40411,134,0
25423,8,21,120705,97909,173,0
25424,8,52,120706,95959,166,0
25425,16,2,100809,47919,94,0
25425,16,87,100809,74734,155,0
25426,16,1,100808,29694,180,0
25426,16,54,100808,15654,48,0
25427,9,8,30905,81806,140,0
25427,9,22,30905,34202,70,0
25427,9,46,30905,32146,62,0
25427,9,68,30905,30216,71,0
25427,9,71,30905,14327,45,0
25427,9,102,30905,15266,48,0
25428,13,38,21407,44210,195,0
25429,8,2,72205,86662,170,0
25429,8,68,72205,5532,13,0
25430,19,47,32805,6228,44,0
25431,8,5,72207,28950,102,0
25432,19,40,32807,40142,200,0
25432,19,44,32807,10024,51,0
25433,37,44,92910,14938,76,0
25433,37,74,92910,29044,107,0
25433,37,75,92910,13487,93,0
25433,37,103,92910,76970,156,0
25434,8,33,72208,63312,160,0
25434,8,63,72208,12128,61,0
25435,14,54,91909,43375,133,0
25436,13,71,21409,4775,15,0
25437,16,96,100807,3963,37,0
25438,25,99,100905,58228,110,0
25439,18,66,61209,29363,148,0
25439,18,68,61209,41707,98,0
25439,18,81,61209,5017,41,0
25440,25,85,100906,32882,199,0
25441,13,43,22110,99000,200,0
25441,13,63,22110,9941,50,0
25442,32,2,31910,96858,190,0
25443,18,92,61207,8165,49,0
25444,32,21,101610,82628,146,0
25444,32,103,101610,49833,101,0
25445,16,91,111006,34960,71,0
25445,16,104,111006,4919,17,0
25446,25,35,21908,66163,117,0
25447,22,2,82610,31096,61,0
25447,22,15,82610,16837,106,0
25448,40,76,30205,26539,88,0
25449,25,45,21906,21286,43,0
25449,25,74,21906,10043,37,0
25449,25,75,21906,15373,106,0
25450,25,103,21907,93252,189,0
25451,5,63,101010,19684,99,0
25452,20,74,70307,16557,61,0
25452,20,100,70307,52379,140,0
25453,22,5,42905,7379,26,0
25454,22,42,42908,66041,118,0
25455,22,8,42909,27463,47,0
25455,22,41,42909,13977,81,0
25456,20,96,12107,13605,127,0
25457,20,57,12106,26543,110,0
25457,20,92,12106,8999,54,0
25458,23,84,71809,21358,96,0
25459,4,104,13009,40517,140,0
25460,20,95,12109,12518,23,0
25461,35,39,80109,19570,65,0
25462,35,13,90609,80370,187,0
25463,24,16,102308,86199,187,0
25463,24,70,102308,20453,35,0
25464,24,16,92410,78363,170,0
25465,33,5,81006,11353,40,0
25466,33,88,81007,29625,128,0
25467,4,32,32908,33633,82,0
25468,4,5,32909,11920,42,0
25468,4,31,32909,14308,35,0
25469,4,101,32906,26533,92,0
25470,19,5,32707,49954,176,0
25470,19,86,32707,21160,52,0
25470,19,104,32707,35018,121,0
25471,4,93,32905,6533,13,0
25472,8,80,40110,70196,147,0
25473,15,58,90309,18534,80,0
25473,15,80,90309,9550,20,0
25474,15,16,90308,82050,178,0
25474,15,24,90308,33376,112,0
25474,15,93,90308,84934,169,0
25475,8,62,82306,96394,190,0
25476,4,46,82406,41997,81,0
25476,4,85,82406,24620,149,0
25477,25,27,82109,44169,131,0
25477,25,95,82109,10341,19,0
25477,25,100,82109,5237,14,0
25478,25,51,82108,98076,197,0
25478,25,65,82108,1324,11,0
25479,1,29,50906,36021,71,0
25479,1,39,50906,39140,130,0
25480,25,31,82105,13899,34,0
25480,25,48,82105,11249,32,0
25480,25,63,82105,8549,43,0
25481,4,68,82409,29365,69,0
25481,4,103,82409,83878,170,0
25482,20,98,90408,13645,101,0
25483,20,21,90409,19242,34,0
25484,32,89,122908,4804,37,0
25484,32,90,122908,5451,13,0
25485,32,16,122905,74214,161,0
25485,32,19,122905,20535,165,0
25485,32,27,122905,66759,198,0
25485,32,102,122905,6361,20,0
25486,32,32,122906,41427,101,0
25487,20,52,90406,34106,59,0
25487,20,71,90406,11461,36,0
25487,20,77,90406,73715,148,0
25487,20,98,90406,5809,43,0
25488,20,58,90407,46104,199,0
25488,20,61,90407,54267,190,0
25488,20,86,90407,4476,11,0
25489,32,6,112406,24656,71,0
25490,39,97,80509,63351,110,0
25491,40,88,112905,44438,192,0
25491,40,89,112905,13634,105,0
25492,40,66,112906,20633,104,0
25493,40,49,112909,80620,142,0
25494,22,6,92407,16322,47,0
25495,32,26,112408,42376,150,0
25495,32,104,112408,10129,35,0
25496,39,25,80507,30941,107,0
25497,39,59,80505,37981,103,0
25498,22,4,92408,16810,67,0
25499,37,3,50808,40458,163,0
25499,37,56,50808,17755,88,0
25499,37,92,50808,24164,145,0
25500,17,38,81305,23125,102,0
25500,17,95,81305,68035,125,0
25501,17,77,81307,39348,79,0
25501,17,85,81307,4791,29,0
25502,9,45,100207,14851,30,0
25502,9,60,100207,11204,22,0
25503,17,6,81309,6251,18,0
25503,17,80,81309,25309,53,0
25504,17,20,81308,23458,101,0
25504,17,71,81308,45209,142,0
25505,23,83,111505,79429,163,0
25505,23,101,111505,52202,181,0
25506,40,45,82410,6435,13,0
25506,40,54,82410,3913,12,0
25507,37,1,50807,21611,131,0
25507,37,18,50807,7299,16,0
25508,39,72,110105,4182,31,0
25508,39,94,110105,40798,72,0
25509,19,40,13106,12845,64,0
25509,19,60,13106,34123,67,0
25509,19,99,13106,5822,11,0
25510,15,10,122508,71646,128,0
25511,23,21,102905,13016,23,0
25512,8,81,102610,5017,41,0
25512,8,101,102610,29129,101,0
25513,23,36,102907,44288,96,0
25514,36,12,111706,34024,124,0
25514,36,91,111706,11817,24,0
25514,36,100,111706,66222,177,0
25515,32,16,51207,22587,49,0
25515,32,38,51207,14963,66,0
25515,32,66,51207,12300,62,0
25515,32,77,51207,21417,43,0
25516,19,12,13108,28810,105,0
25516,19,23,13108,4899,21,0
25516,19,105,13108,45131,162,0
25517,19,78,13109,26717,84,0
25518,15,70,122505,71878,123,0
25519,40,25,21610,42218,146,0
25520,31,24,50710,9834,33,0
25520,31,39,50710,51183,170,0
25520,31,86,50710,6917,17,0
25520,31,101,50710,55086,191,0
25521,7,97,101008,69686,121,0
25522,7,11,101007,34367,97,0
25523,8,31,120309,64591,158,0
25524,7,6,101005,60426,174,0
25525,14,42,40905,19588,35,0
25526,4,16,51309,6914,15,0
25527,17,102,90609,51525,162,0
25528,6,16,52807,6914,15,0
25528,6,24,52807,39038,131,0
25528,6,36,52807,23067,50,0
25529,17,62,90607,7610,15,0
25529,17,84,90607,18243,82,0
25530,6,24,52805,34568,116,0
25530,6,42,52805,15111,27,0
25531,17,17,90605,40377,140,0
25532,14,76,40908,26237,87,0
25533,37,58,102105,35215,152,0
25534,37,10,102107,91797,164,0
25534,37,98,102107,26209,194,0
25535,29,2,100910,41801,82,0
25535,29,84,100910,16018,72,0
25536,10,57,51107,43675,181,0
25537,38,63,82710,18491,93,0
25538,37,36,102108,13840,30,0
25539,21,52,112505,33528,58,0
25540,21,19,112507,7716,62,0
25540,21,42,112507,80032,143,0
25541,21,36,112506,30448,66,0
25542,21,85,112509,30404,184,0
25543,21,31,112508,78900,193,0
25544,33,28,102305,25718,47,0
25544,33,72,102305,20237,150,0
25545,39,57,42910,25819,107,0
25546,14,81,82207,23866,195,0
25547,3,71,51005,14327,45,0
25548,35,25,80508,17061,59,0
25549,3,70,51006,28634,49,0
25549,3,85,51006,31891,193,0
25550,35,42,80506,58765,105,0
25550,35,89,80506,22983,177,0
25551,3,34,51008,54136,159,0
25552,19,1,102510,23095,140,0
25553,23,16,31609,84355,183,0
25553,23,56,31609,20782,103,0
25554,32,2,82108,98897,194,0
25555,23,85,31606,17515,106,0
25556,29,38,101010,34914,154,0
25557,23,52,31605,109833,190,0
25558,35,43,30910,40590,82,0
25559,27,12,42809,44176,161,0
25560,15,90,13010,83872,200,0
25561,14,30,82208,20115,71,0
25561,14,36,82208,27680,60,0
25562,28,14,82408,6019,14,0
25562,28,59,82408,12168,33,0
25562,28,66,82408,1984,10,0
25563,20,27,112508,55633,165,0
25564,17,44,42606,3144,16,0
25564,17,87,42606,85824,178,0
25565,20,67,72608,14991,75,0
25566,20,14,72609,38264,89,0
25567,17,5,42609,28383,100,0
25567,17,59,42609,42037,114,0
25567,17,71,42609,6049,19,0
25568,17,92,42608,28497,171,0
25569,20,33,112505,54606,138,0
25569,20,42,112505,57646,103,0
25569,20,85,112505,24951,151,0
25570,33,69,72210,67248,153,0
25570,33,79,72210,16743,108,0
25571,25,43,10210,98010,198,0
25572,30,81,11905,6364,52,0
25573,28,87,110906,51108,106,0
25574,15,4,22806,27600,110,0
25574,15,26,22806,52829,187,0
25575,15,33,22805,33238,84,0
25576,28,52,110905,39886,69,0
25577,5,47,61608,17693,125,0
25578,28,67,110908,38376,192,0
25579,18,98,10305,6214,46,0
25580,14,52,41708,69946,121,0
25581,14,37,41709,73071,125,0
25582,31,34,42008,61286,180,0
25582,31,99,42008,21174,40,0
25583,18,13,10306,41259,96,0
25584,12,26,32210,26273,93,0
25584,12,57,32210,28956,120,0
25585,27,28,41507,26266,48,0
25585,27,32,41507,44298,108,0
25586,31,7,42007,83775,192,0
25587,5,42,20307,26864,48,0
25587,5,86,20307,65108,160,0
25588,14,27,41706,13149,39,0
25588,14,46,41706,32146,62,0
25589,14,59,41707,57893,157,0
25590,6,17,70506,56239,195,0
25590,6,56,70506,6053,30,0
25591,19,21,50907,75271,133,0
25592,19,22,50906,30782,63,0
25593,7,23,72907,21930,94,0
25594,20,32,41205,42657,104,0
25595,40,11,20106,20195,57,0
25595,40,35,20106,81432,144,0
25595,40,51,20106,51278,103,0
25595,40,77,20106,37854,76,0
25596,40,58,20107,5328,23,0
25596,40,96,20107,5785,54,0
25597,20,19,41208,23025,185,0
25597,20,29,41208,38558,76,0
25597,20,43,41208,27720,56,0
25597,20,56,41208,32081,159,0
25597,20,60,41208,6620,13,0
25598,20,15,41209,27320,172,0
25598,20,104,41209,10418,36,0
25599,7,63,72909,36187,182,0
25600,7,28,72908,79892,146,0
25601,19,13,50908,72204,168,0
25602,7,105,32709,36216,130,0
25603,35,44,81410,24373,124,0
25603,35,47,81410,13164,93,0
25604,26,51,30107,55759,112,0
25605,1,4,70507,34123,136,0
25606,1,31,70506,42925,105,0
25606,1,52,70506,11561,20,0
25606,1,90,70506,73807,176,0
25607,1,4,70505,11792,47,0
25607,1,15,70505,17313,109,0
25607,1,26,70505,3107,11,0
25608,3,31,91507,12264,30,0
25608,3,60,91507,35141,69,0
25608,3,68,91507,27237,64,0
25608,3,79,91507,21549,139,0
25609,26,10,30109,99073,177,0
25609,26,60,30109,12223,24,0
25610,26,62,30108,62910,124,0
25611,7,45,32707,26732,54,0
25612,7,50,32706,82852,158,0
25613,13,90,30208,44871,107,0
25614,13,22,30209,8306,17,0
25615,13,47,30206,11324,80,0
25616,13,95,30207,26125,48,0
25617,9,21,51407,47539,84,0
25618,12,20,33010,14167,61,0
25618,12,26,33010,24013,85,0
25618,12,37,33010,99961,171,0
25619,9,74,51405,50759,187,0
25620,35,35,100106,6220,11,0
25621,40,78,72910,59159,186,0
25622,15,93,71405,76390,152,0
25623,11,69,72309,84389,192,0
25624,9,15,51409,24779,156,0
25624,9,41,51409,30543,177,0
25624,9,64,51409,95751,164,0
25625,15,2,71406,42821,84,0
25625,15,76,71406,26840,89,0
